member_id,ActivityDay,StepTotal
4538,4/18/2016,14649
4538,4/19/2016,16482
4538,4/20/2016,5811
4538,4/21/2016,13912
4538,4/22/2016,17034
4538,4/23/2016,3615
4538,4/24/2016,5520
4538,4/25/2016,8946
4538,4/26/2016,11736
4538,4/27/2016,15377
4538,4/28/2016,4686
4538,4/29/2016,17671
4538,4/30/2016,4636
4538,5/1/2016,5981
4538,5/2/2016,4074
4538,5/3/2016,14723
4538,5/4/2016,2997
4539,5/5/2016,11031
4539,5/6/2016,19350
4539,5/7/2016,18811
4539,4/12/2016,4304
4539,4/13/2016,5773
4539,4/14/2016,13386
4539,4/15/2016,4493
4539,4/16/2016,10367
4539,4/17/2016,16155
4539,4/18/2016,11746
4539,4/19/2016,7303
4539,4/20/2016,8382
4539,4/21/2016,12164
4539,4/22/2016,4029
4539,4/23/2016,18057
4539,4/24/2016,8153
4539,4/25/2016,6670
4539,4/26/2016,15806
4539,4/27/2016,17631
4539,4/28/2016,8200
4539,4/29/2016,16061
4539,4/30/2016,19889
4539,5/1/2016,7828
4539,5/2/2016,4834
4539,5/3/2016,17292
4539,5/4/2016,18148
4539,5/5/2016,17011
4539,5/6/2016,5234
4539,5/7/2016,5506
4539,5/8/2016,13598
4539,5/9/2016,10695
4540,5/10/2016,11245
4540,5/11/2016,17860
4540,5/12/2016,4024
4540,4/12/2016,11634
4540,4/13/2016,13716
4540,4/14/2016,5773
4540,4/15/2016,1461
4540,4/16/2016,6559
4540,4/17/2016,14472
4540,4/18/2016,2939
4540,4/19/2016,4218
4540,4/20/2016,4891
4540,4/21/2016,14983
4540,4/22/2016,5492
4540,4/23/2016,14920
4540,4/24/2016,7663
4540,4/25/2016,12596
4540,4/26/2016,3507
4540,4/27/2016,19147
4540,4/28/2016,17494
4540,4/29/2016,7458
4540,4/30/2016,3952
4540,5/1/2016,16210
4540,5/2/2016,2359
4540,5/3/2016,12293
4540,5/4/2016,1586
4540,5/5/2016,2316
4540,5/6/2016,1776
4540,5/7/2016,3046
4540,4/12/2016,4262
4540,4/13/2016,12206
4541,4/14/2016,14437
4541,4/15/2016,1401
4541,4/16/2016,11330
4541,4/17/2016,8368
4541,4/18/2016,9202
4541,4/19/2016,1184
4541,4/20/2016,7197
4541,4/21/2016,14185
4541,4/22/2016,4498
4541,4/23/2016,5986
4541,4/24/2016,18715
4541,4/25/2016,9773
4541,4/26/2016,13302
4541,4/27/2016,2004
4541,4/28/2016,17083
4541,4/29/2016,11509
4541,4/30/2016,17400
4541,5/1/2016,11777
4541,5/2/2016,5544
4541,5/3/2016,12108
4541,5/4/2016,11533
4541,5/5/2016,5702
4541,5/6/2016,6822
4541,5/7/2016,19539
4541,5/8/2016,19968
4541,5/9/2016,17279
4541,5/10/2016,1662
4541,5/11/2016,9725
4541,5/12/2016,14592
4541,4/12/2016,15804
4541,4/13/2016,3856
4542,4/14/2016,8822
4542,4/15/2016,18674
4542,4/16/2016,7364
4542,4/17/2016,15295
4542,4/18/2016,16702
4542,4/19/2016,6293
4542,4/20/2016,17379
4542,4/21/2016,3414
4542,4/22/2016,13092
4542,4/23/2016,16739
4542,4/24/2016,11836
4542,4/25/2016,7006
4542,4/26/2016,8395
4542,4/27/2016,12205
4542,4/28/2016,16921
4542,4/29/2016,3012
4542,4/30/2016,12140
4542,5/1/2016,15329
4542,5/2/2016,5483
4542,5/3/2016,9348
4542,5/4/2016,5245
4542,5/5/2016,2970
4542,5/6/2016,14193
4542,5/7/2016,14802
4542,5/8/2016,2258
4542,5/9/2016,9667
4542,5/10/2016,2799
4542,5/11/2016,5855
4542,5/12/2016,3576
4542,4/12/2016,17947
4542,4/13/2016,8820
4543,4/14/2016,15441
4543,4/15/2016,12868
4543,4/16/2016,14766
4543,4/17/2016,1871
4543,4/18/2016,3579
4543,4/19/2016,19865
4543,4/20/2016,14597
4543,4/21/2016,12819
4543,4/22/2016,11334
4543,4/23/2016,7472
4543,4/24/2016,3293
4543,4/25/2016,13160
4543,4/26/2016,19804
4543,4/27/2016,11696
4543,4/28/2016,19565
4543,4/29/2016,8223
4543,4/30/2016,934
4543,4/12/2016,12865
4543,4/13/2016,6140
4543,4/14/2016,15590
4543,4/15/2016,7053
4543,4/16/2016,14159
4543,4/17/2016,11624
4543,4/18/2016,3252
4543,4/19/2016,7151
4543,4/20/2016,9044
4543,4/21/2016,9386
4543,4/22/2016,12888
4543,4/23/2016,6037
4543,4/24/2016,11574
4543,4/25/2016,4590
4544,4/26/2016,13521
4544,4/27/2016,17989
4544,4/28/2016,9713
4544,4/29/2016,3559
4544,4/30/2016,18947
4544,5/1/2016,6716
4544,5/2/2016,3011
4544,5/3/2016,4667
4544,5/4/2016,1529
4544,5/5/2016,9913
4544,5/6/2016,6903
4544,5/7/2016,3507
4544,5/8/2016,8422
4544,5/9/2016,19714
4544,5/10/2016,19527
4544,5/11/2016,1050
4544,5/12/2016,2189
4544,4/12/2016,14275
4544,4/13/2016,3260
4544,4/14/2016,16097
4544,4/15/2016,6095
4544,4/16/2016,16031
4544,4/17/2016,14109
4544,4/18/2016,14332
4544,4/19/2016,19374
4544,4/20/2016,6344
4544,4/21/2016,10229
4544,4/22/2016,7802
4544,4/23/2016,4078
4544,4/24/2016,11646
4544,4/25/2016,11873
4545,4/26/2016,8386
4545,4/27/2016,9179
4545,4/28/2016,8681
4545,4/29/2016,7785
4545,4/30/2016,5335
4545,5/1/2016,3627
4545,5/2/2016,2046
4545,5/3/2016,2718
4545,5/4/2016,1610
4545,5/5/2016,18879
4545,5/6/2016,3876
4545,5/7/2016,934
4545,5/8/2016,1230
4545,5/9/2016,11158
4545,5/10/2016,10175
4545,5/11/2016,8927
4545,5/12/2016,11192
4545,4/12/2016,12189
4545,4/13/2016,7022
4545,4/14/2016,13925
4545,4/15/2016,17813
4545,4/16/2016,6084
4545,4/17/2016,2393
4545,4/18/2016,9811
4545,4/19/2016,7739
4545,4/20/2016,16548
4545,4/21/2016,7983
4545,4/22/2016,6347
4545,4/23/2016,3578
4545,4/24/2016,2438
4545,4/25/2016,13151
4546,4/26/2016,10049
4546,4/27/2016,14444
4546,4/28/2016,16868
4546,4/29/2016,17411
4546,4/30/2016,4267
4546,5/1/2016,1697
4546,5/2/2016,3549
4546,5/3/2016,18205
4546,5/4/2016,9628
4546,5/5/2016,4375
4546,5/6/2016,10409
4546,5/7/2016,18010
4546,5/8/2016,15018
4546,5/9/2016,4347
4546,5/10/2016,19386
4546,4/12/2016,4027
4546,4/13/2016,19886
4546,4/14/2016,3770
4546,4/15/2016,7512
4546,4/16/2016,7901
4546,4/17/2016,19085
4546,4/18/2016,11032
4546,4/19/2016,16923
4546,4/20/2016,10929
4546,4/21/2016,2795
4546,4/22/2016,7303
4546,4/23/2016,19858
4546,4/24/2016,8065
4546,4/25/2016,18551
4546,4/26/2016,11895
4546,4/27/2016,12284
4547,4/28/2016,14051
4547,4/29/2016,8000
4547,4/30/2016,8167
4547,5/1/2016,5530
4547,5/2/2016,1834
4547,5/3/2016,9854
4547,5/4/2016,7664
4547,5/5/2016,14456
4547,5/6/2016,9084
4547,5/7/2016,14243
4547,5/8/2016,11022
4547,5/9/2016,8187
4547,5/10/2016,8110
4547,5/11/2016,9263
4547,5/12/2016,14570
4547,5/9/2016,16859
4547,4/12/2016,16453
4547,4/13/2016,9030
4547,4/14/2016,15300
4547,4/15/2016,12720
4547,4/16/2016,4522
4547,4/17/2016,5233
4547,4/18/2016,10870
4547,4/19/2016,19046
4547,4/20/2016,9655
4547,4/21/2016,6994
4547,4/22/2016,3605
4547,4/23/2016,11377
4547,4/24/2016,2662
4547,4/25/2016,14270
4547,4/26/2016,5388
4548,4/27/2016,7809
4548,4/28/2016,14050
4548,4/29/2016,18577
4548,4/30/2016,3967
4548,5/1/2016,12136
4548,5/2/2016,4712
4548,5/3/2016,17901
4548,5/4/2016,11129
4548,5/5/2016,3884
4548,5/6/2016,12211
4548,5/7/2016,11302
4548,5/8/2016,12905
4548,5/9/2016,12165
4548,5/10/2016,4060
4548,5/11/2016,9778
4548,5/12/2016,7206
4548,4/12/2016,3908
4548,4/13/2016,15183
4548,4/14/2016,14889
4548,4/15/2016,11349
4548,4/16/2016,16016
4548,4/17/2016,3004
4548,4/18/2016,10220
4548,4/19/2016,9280
4548,4/20/2016,5148
4548,4/21/2016,17446
4548,4/22/2016,10164
4548,4/23/2016,6752
4548,4/24/2016,19787
4548,4/25/2016,888
4548,4/26/2016,16943
4549,4/27/2016,5419
4549,4/28/2016,2994
4549,4/29/2016,2799
4549,4/30/2016,14411
4549,5/1/2016,14067
4549,5/2/2016,1592
4549,5/3/2016,14199
4549,5/4/2016,14786
4549,5/5/2016,11378
4549,5/6/2016,14171
4549,5/7/2016,16303
4549,5/8/2016,1320
4549,5/9/2016,2429
4549,5/10/2016,1014
4549,5/11/2016,6063
4549,5/12/2016,11930
4549,4/12/2016,3143
4549,4/13/2016,16436
4549,4/14/2016,19783
4549,4/15/2016,2982
4549,4/16/2016,1385
4549,4/17/2016,3111
4549,4/18/2016,3868
4549,4/19/2016,10125
4549,4/20/2016,1944
4549,4/21/2016,8202
4549,4/22/2016,18751
4549,4/23/2016,8674
4549,4/24/2016,8795
4549,4/25/2016,19284
4549,4/26/2016,13458
4550,4/27/2016,14347
4550,4/28/2016,13954
4550,4/29/2016,7666
4550,4/30/2016,6721
4550,5/1/2016,13734
4550,5/2/2016,19261
4550,5/3/2016,7362
4550,5/4/2016,8112
4550,5/5/2016,15562
4550,5/6/2016,19531
4550,5/7/2016,8128
4550,5/8/2016,1201
4550,5/9/2016,3363
4550,5/10/2016,5198
4550,5/11/2016,11330
4550,4/12/2016,4940
4550,4/13/2016,7321
4550,4/14/2016,13350
4550,4/15/2016,19136
4550,4/16/2016,14533
4550,4/17/2016,14331
4550,4/18/2016,6904
4550,4/19/2016,1771
4550,4/20/2016,1441
4550,4/21/2016,3880
4550,4/22/2016,2953
4550,4/23/2016,15640
4550,4/24/2016,6756
4550,4/25/2016,17531
4550,4/26/2016,6670
4550,4/27/2016,19352
4551,4/28/2016,9187
4551,4/29/2016,17752
4551,4/30/2016,2618
4551,5/1/2016,10341
4551,5/2/2016,7365
4551,5/3/2016,6909
4551,5/4/2016,2991
4551,5/5/2016,7103
4551,5/6/2016,1717
4551,5/7/2016,15359
4551,5/8/2016,2149
4551,5/9/2016,17396
4551,5/10/2016,3356
4551,5/11/2016,9810
4551,5/12/2016,801
4551,4/12/2016,19969
4551,4/13/2016,13823
4551,4/14/2016,17294
4551,4/15/2016,19517
4551,4/16/2016,19577
4551,4/17/2016,18815
4551,4/18/2016,19831
4551,4/19/2016,19984
4551,4/20/2016,7413
4551,4/21/2016,4169
4551,4/22/2016,19161
4551,4/23/2016,13441
4551,4/24/2016,8264
4551,4/25/2016,11737
4551,4/26/2016,1046
4551,4/27/2016,19372
4552,4/28/2016,16345
4552,4/29/2016,16606
4552,4/30/2016,2532
4552,5/1/2016,19496
4552,5/2/2016,19082
4552,5/3/2016,17124
4552,5/4/2016,4477
4552,5/5/2016,15040
4552,5/6/2016,18174
4552,5/7/2016,14540
4552,5/8/2016,11017
4552,5/9/2016,16383
4552,5/10/2016,16374
4552,5/11/2016,13200
4552,5/12/2016,891
4552,4/12/2016,16676
4552,4/13/2016,18520
4552,4/14/2016,9235
4552,4/15/2016,10049
4552,4/16/2016,11216
4552,4/17/2016,15598
4552,4/18/2016,18483
4552,4/19/2016,17367
4552,4/20/2016,9304
4552,4/21/2016,14553
4552,4/22/2016,3283
4552,4/23/2016,10351
4552,4/24/2016,18013
4552,4/25/2016,14566
4552,4/26/2016,17391
4552,4/27/2016,12576
4553,4/28/2016,5040
4553,4/29/2016,811
4553,4/30/2016,14112
4553,5/1/2016,9947
4553,5/2/2016,3805
4553,5/3/2016,1861
4553,5/4/2016,3758
4553,5/5/2016,6726
4553,5/6/2016,8912
4553,5/7/2016,16916
4553,5/8/2016,3658
4553,5/9/2016,8630
4553,5/10/2016,9044
4553,5/11/2016,13476
4553,5/12/2016,10511
4553,4/12/2016,10413
4553,4/13/2016,7358
4553,4/14/2016,16836
4553,4/15/2016,4479
4553,4/16/2016,6987
4553,4/17/2016,16255
4553,4/18/2016,16318
4553,4/19/2016,11827
4553,4/20/2016,3278
4553,4/21/2016,2660
4553,4/22/2016,17356
4553,4/23/2016,11610
4553,4/24/2016,17631
4553,4/25/2016,3979
4553,4/26/2016,17144
4553,4/27/2016,6716
4554,4/28/2016,18696
4554,4/29/2016,874
4554,4/30/2016,13007
4554,5/1/2016,11692
4554,5/2/2016,2059
4554,5/3/2016,3687
4554,5/4/2016,2895
4554,5/5/2016,5669
4554,5/6/2016,17377
4554,5/7/2016,3807
4554,5/8/2016,1850
4554,5/9/2016,8063
4554,5/10/2016,4903
4554,5/11/2016,17263
4554,5/12/2016,11815
4554,4/12/2016,10530
4554,4/13/2016,5773
4554,4/14/2016,2276
4554,4/15/2016,16707
4554,4/16/2016,18266
4554,4/17/2016,6738
4554,4/18/2016,6117
4554,4/19/2016,5418
4554,4/20/2016,15863
4554,4/21/2016,10454
4554,4/22/2016,13423
4554,4/23/2016,11844
4554,4/24/2016,6991
4554,4/25/2016,9266
4554,4/26/2016,13706
4554,4/27/2016,14621
4555,4/28/2016,11834
4555,4/29/2016,11486
4555,4/30/2016,5517
4555,5/1/2016,16153
4555,5/2/2016,2835
4555,5/3/2016,6761
4555,5/4/2016,12690
4555,5/5/2016,13107
4555,5/6/2016,9972
4555,5/7/2016,7587
4555,5/8/2016,9448
4555,5/9/2016,12985
4555,5/10/2016,9887
4555,5/11/2016,18097
4555,5/12/2016,11018
4555,4/12/2016,13540
4555,4/13/2016,1581
4555,4/14/2016,8725
4555,4/15/2016,18555
4555,4/16/2016,16891
4555,4/17/2016,15389
4555,4/18/2016,6069
4555,4/19/2016,13991
4555,4/20/2016,1044
4555,4/21/2016,15225
4555,4/22/2016,9623
4555,4/23/2016,5794
4555,4/24/2016,15386
4555,4/25/2016,11683
4555,4/26/2016,14767
4555,4/27/2016,7751
4556,4/28/2016,17251
4556,4/29/2016,12523
4556,4/12/2016,18732
4556,4/13/2016,4496
4556,4/14/2016,11977
4556,4/15/2016,16257
4556,4/16/2016,14826
4556,4/17/2016,8781
4556,4/18/2016,18151
4556,4/19/2016,9074
4556,4/20/2016,12103
4556,4/21/2016,11152
4556,4/22/2016,6894
4556,4/23/2016,5289
4556,4/24/2016,4425
4556,4/25/2016,17518
4556,4/26/2016,11385
4556,4/27/2016,14603
4556,4/28/2016,15120
4556,4/29/2016,1443
4556,4/30/2016,7582
4556,5/1/2016,15837
4556,5/2/2016,13946
4556,5/3/2016,13867
4556,5/4/2016,19110
4556,5/5/2016,15551
4556,5/6/2016,17089
4556,5/7/2016,8600
4556,5/8/2016,16732
4556,5/9/2016,15166
4556,5/10/2016,5943
4557,5/11/2016,2242
4557,5/12/2016,2779
4557,4/12/2016,18627
4557,4/13/2016,6804
4557,4/14/2016,19469
4557,4/15/2016,10020
4557,4/16/2016,19234
4557,4/17/2016,7983
4557,4/18/2016,18158
4557,4/19/2016,19362
4557,4/20/2016,3390
4557,4/21/2016,13567
4557,4/22/2016,1989
4557,4/23/2016,7733
4557,4/24/2016,10903
4557,4/25/2016,18522
4557,4/26/2016,15068
4557,4/27/2016,16930
4557,4/28/2016,10969
4557,4/29/2016,5440
4557,4/30/2016,6748
4557,5/1/2016,19702
4557,4/12/2016,18351
4557,4/13/2016,12414
4557,4/14/2016,12781
4557,4/15/2016,16571
4557,4/16/2016,17425
4557,4/17/2016,3731
4557,4/18/2016,12888
4557,4/19/2016,1448
4557,4/20/2016,7859
4558,4/21/2016,7845
4558,4/22/2016,12441
4558,4/23/2016,15671
4558,4/24/2016,7341
4558,4/25/2016,5260
4558,4/26/2016,6402
4558,4/27/2016,18157
4558,4/28/2016,13305
4558,4/29/2016,4389
4558,4/30/2016,7263
4558,5/1/2016,4090
4558,5/2/2016,15688
4558,5/3/2016,13878
4558,5/4/2016,11033
4558,5/5/2016,4442
4558,5/6/2016,10107
4558,5/7/2016,3472
4558,5/8/2016,7793
4558,5/9/2016,10050
4558,5/10/2016,16955
4558,5/11/2016,19852
4558,4/12/2016,14782
4558,4/13/2016,7740
4558,4/14/2016,10722
4558,4/15/2016,16680
4558,4/16/2016,1498
4558,4/17/2016,13036
4558,4/18/2016,3924
4558,4/19/2016,18848
4558,4/20/2016,11707
4558,4/21/2016,18237
4559,4/22/2016,16170
4559,4/23/2016,5809
4559,4/24/2016,14824
4559,4/25/2016,16455
4559,4/26/2016,5833
4559,4/27/2016,16393
4559,4/28/2016,5103
4559,4/29/2016,13984
4559,4/30/2016,3999
4559,5/1/2016,12543
4559,5/2/2016,2876
4559,5/3/2016,15682
4559,5/4/2016,14614
4559,5/5/2016,18100
4559,5/6/2016,3069
4559,5/7/2016,6752
4559,5/8/2016,8884
4559,5/9/2016,11201
4559,5/10/2016,19345
4559,5/11/2016,15741
4559,5/12/2016,14849
4559,4/12/2016,15029
4559,4/13/2016,2639
4559,4/14/2016,5648
4559,4/15/2016,12460
4559,4/12/2016,6527
4559,4/13/2016,6590
4559,4/14/2016,7153
4559,4/15/2016,13211
4559,4/16/2016,1268
4559,4/17/2016,11447
4560,4/18/2016,14087
4560,4/19/2016,3958
4560,4/20/2016,4329
4560,4/21/2016,13728
4560,4/22/2016,11180
4560,4/23/2016,19387
4560,4/24/2016,14796
4560,4/25/2016,15777
4560,4/26/2016,5698
4560,4/27/2016,17466
4560,4/28/2016,17559
4560,4/29/2016,16958
4560,4/30/2016,13012
4560,5/1/2016,4157
4560,5/2/2016,5400
4560,5/3/2016,3441
4560,5/4/2016,11739
4560,5/5/2016,2464
4560,5/6/2016,10445
4560,5/7/2016,18122
4560,5/8/2016,19356
4560,5/9/2016,2339
4560,5/10/2016,11408
4560,5/11/2016,4100
4560,5/12/2016,4188
4560,4/12/2016,13041
4560,4/13/2016,13142
4560,4/14/2016,6611
4560,4/15/2016,7727
4560,4/16/2016,19196
4560,4/17/2016,4207
4561,4/18/2016,8943
4561,4/19/2016,17465
4561,4/20/2016,1049
4561,4/21/2016,6302
4561,4/22/2016,11565
4561,4/23/2016,4236
4561,4/24/2016,12156
4561,4/25/2016,19963
4561,4/26/2016,19637
4561,4/27/2016,16307
4561,4/28/2016,3010
4561,4/29/2016,17434
4561,4/30/2016,15207
4561,5/1/2016,9424
4561,5/2/2016,16909
4561,5/3/2016,3094
4561,5/4/2016,16584
4561,5/5/2016,17822
4561,5/6/2016,18780
4561,5/7/2016,3491
4561,5/8/2016,1809
4561,5/9/2016,17088
4561,5/10/2016,917
4561,5/11/2016,11820
4561,5/12/2016,17113
4561,4/12/2016,17271
4561,4/13/2016,8658
4561,4/14/2016,19984
4561,4/15/2016,12022
4561,4/16/2016,10252
4561,4/17/2016,18042
4562,4/18/2016,13286
4562,4/19/2016,16759
4562,4/20/2016,11551
4562,4/21/2016,6967
4562,4/22/2016,16620
4562,4/23/2016,7482
4562,4/24/2016,3512
4562,4/25/2016,7665
4562,4/26/2016,17186
4562,4/27/2016,13579
4562,4/28/2016,4340
4562,4/29/2016,9062
4562,4/30/2016,13331
4562,5/1/2016,11773
4562,5/2/2016,4005
4562,5/3/2016,6388
4562,5/4/2016,8464
4562,5/5/2016,18764
4562,5/6/2016,19158
4562,5/7/2016,7089
4562,5/8/2016,6713
4562,5/9/2016,5343
4562,5/10/2016,16424
4562,5/11/2016,17960
4562,5/12/2016,13293
4562,4/12/2016,10912
4562,4/13/2016,11089
4562,4/14/2016,10773
4562,4/15/2016,6251
4562,4/16/2016,13357
4562,4/17/2016,8751
4563,4/18/2016,12882
4563,4/19/2016,936
4563,4/20/2016,19148
4563,4/21/2016,18994
4563,4/22/2016,10169
4563,4/23/2016,13807
4563,4/24/2016,4493
4563,4/25/2016,16396
4563,4/26/2016,19031
4563,4/27/2016,17809
4563,4/28/2016,13977
4563,4/29/2016,11627
4563,4/30/2016,8520
4563,5/1/2016,15484
4563,5/2/2016,11996
4563,5/3/2016,2621
4563,5/4/2016,19099
4563,5/5/2016,18058
4563,5/6/2016,13134
4563,5/7/2016,1627
4563,5/8/2016,13079
4563,5/9/2016,5559
4563,5/10/2016,1443
4563,5/11/2016,7239
4563,5/12/2016,4517
4563,4/12/2016,15364
4563,4/13/2016,10209
4563,4/14/2016,13399
4563,4/15/2016,4000
4563,4/16/2016,4713
4563,4/17/2016,12944
4564,4/18/2016,8107
4564,4/19/2016,8248
4564,4/20/2016,8849
4564,4/21/2016,11431
4564,4/22/2016,7656
4564,4/23/2016,8906
4564,4/24/2016,1868
4564,4/25/2016,2129
4564,4/26/2016,9110
4564,4/27/2016,3191
4564,4/28/2016,9298
4564,4/29/2016,19063
4564,4/30/2016,9226
4564,5/1/2016,16924
4564,5/2/2016,17735
4564,5/3/2016,14438
4564,5/4/2016,17642
4564,5/5/2016,14073
4564,5/6/2016,2049
4564,5/7/2016,19569
4564,5/8/2016,1766
4564,5/9/2016,16225
4564,5/10/2016,12193
4564,5/11/2016,3740
4564,5/12/2016,9957
4564,4/12/2016,13750
4564,4/13/2016,6754
4564,4/14/2016,16552
4564,4/15/2016,7735
4564,4/16/2016,3533
4564,4/17/2016,6595
4565,4/18/2016,15742
4565,4/19/2016,9687
4565,4/20/2016,15754
4565,4/21/2016,11700
4565,4/22/2016,10714
4565,4/23/2016,14794
4565,4/24/2016,3051
4565,4/25/2016,6014
4565,4/26/2016,7362
4565,4/27/2016,8004
4565,4/28/2016,16082
4565,4/29/2016,8692
4565,4/30/2016,6414
4565,5/1/2016,16789
4565,5/2/2016,10914
4565,5/3/2016,3370
4565,5/4/2016,9689
4565,5/5/2016,14824
4565,5/6/2016,2701
4565,5/7/2016,15280
4565,5/8/2016,15348
4565,5/9/2016,13915
4565,5/10/2016,4102
4565,5/11/2016,6384
4565,5/12/2016,6478
4565,4/12/2016,952
4565,4/13/2016,1773
4565,4/14/2016,4176
4565,4/15/2016,18414
4565,4/16/2016,13342
4565,4/17/2016,10685
4566,4/18/2016,13724
4566,4/19/2016,8674
4566,4/20/2016,4288
4566,4/21/2016,17894
4566,4/22/2016,8401
4566,4/23/2016,17668
4566,4/24/2016,6477
4566,4/25/2016,19319
4566,4/26/2016,14112
4566,4/27/2016,9069
4566,4/28/2016,8892
4566,4/29/2016,8840
4566,4/30/2016,12087
4566,5/1/2016,7844
4566,5/2/2016,4462
4566,5/3/2016,19032
4566,5/4/2016,954
4566,5/5/2016,2641
4566,5/6/2016,6156
4566,5/7/2016,15445
4566,5/8/2016,5631
4566,5/9/2016,9731
4566,5/10/2016,10085
4566,5/11/2016,13599
4566,4/12/2016,3143
4566,4/13/2016,9301
4566,4/14/2016,1315
4566,4/15/2016,15054
4566,4/16/2016,15650
4566,4/17/2016,17975
4566,4/18/2016,10508
4567,4/19/2016,11768
4567,4/20/2016,6944
4567,4/21/2016,4588
4567,4/22/2016,9222
4567,4/23/2016,2636
4567,4/24/2016,3654
4567,4/25/2016,9713
4567,4/26/2016,15818
4567,4/27/2016,14621
4567,4/28/2016,12030
4567,4/29/2016,4892
4567,4/30/2016,2705
4567,5/1/2016,9551
4567,5/2/2016,13716
4567,5/3/2016,3052
4567,5/4/2016,9481
4567,5/5/2016,2327
4567,5/6/2016,6249
4567,5/7/2016,19434
4567,5/8/2016,5549
4567,5/9/2016,7049
4567,4/12/2016,5836
4567,4/13/2016,1748
4567,4/14/2016,4867
4567,4/15/2016,16473
4567,4/16/2016,14178
4567,4/17/2016,15177
4567,4/18/2016,1231
4567,4/19/2016,12662
4567,4/20/2016,4474
4567,4/21/2016,6584
4568,4/22/2016,3801
4568,4/23/2016,4425
4568,4/24/2016,13000
4568,4/25/2016,2027
4568,4/26/2016,13642
4568,4/27/2016,1868
4568,4/28/2016,2421
4568,4/29/2016,16091
4568,4/30/2016,1671
4568,5/1/2016,9452
4568,5/2/2016,15068
4568,5/3/2016,2829
4568,5/4/2016,3961
4568,5/5/2016,16984
4568,5/6/2016,11189
4568,5/7/2016,12099
4568,5/8/2016,5303
4568,5/9/2016,2448
4568,5/10/2016,15923
4568,4/12/2016,11882
4568,4/13/2016,14042
4568,4/14/2016,7985
4568,4/15/2016,7010
4568,4/16/2016,18398
4568,4/17/2016,2637
4568,4/18/2016,18327
4568,4/19/2016,9141
4568,4/20/2016,3788
4568,4/21/2016,19192
4568,4/22/2016,11463
4568,4/23/2016,4356
4569,4/24/2016,19216
4569,4/25/2016,18815
4569,4/26/2016,2608
4569,4/27/2016,18427
4569,4/28/2016,2694
4569,4/29/2016,12067
4569,4/30/2016,14678
4569,5/1/2016,1178
4569,5/2/2016,4093
4569,5/3/2016,16731
4569,5/4/2016,12466
4569,5/5/2016,4439
4569,5/6/2016,15923
4569,5/7/2016,1658
4569,4/12/2016,3801
4569,4/13/2016,16342
4569,4/14/2016,9758
4569,4/15/2016,3643
4569,4/16/2016,15303
4569,4/17/2016,6618
4569,4/18/2016,4619
4569,4/19/2016,5105
4569,4/20/2016,18751
4569,4/21/2016,14278
4569,4/22/2016,6339
4569,4/23/2016,8043
4569,4/24/2016,10267
4569,4/25/2016,10751
4569,4/26/2016,7935
4569,4/27/2016,13308
4569,4/28/2016,17441
4570,4/29/2016,1589
4570,4/30/2016,16492
4570,5/1/2016,12541
4570,5/2/2016,7339
4570,5/3/2016,10552
4570,5/4/2016,14585
4570,5/5/2016,5800
4570,5/6/2016,9309
4570,5/7/2016,8102
4570,5/8/2016,16977
4570,5/9/2016,6682
4570,5/10/2016,18772
4570,5/11/2016,2061
4570,5/12/2016,7910
4570,4/12/2016,1628
4570,4/13/2016,15161
4570,4/14/2016,1371
4570,4/15/2016,5248
4570,4/16/2016,6257
4570,4/17/2016,4561
4570,4/18/2016,6939
4570,4/19/2016,3020
4570,4/20/2016,19309
4570,4/21/2016,13388
4570,4/22/2016,19742
4570,4/23/2016,18885
4570,4/24/2016,6083
4570,4/25/2016,11412
4570,4/26/2016,10984
4570,4/27/2016,4516
4570,4/28/2016,16066
4571,4/29/2016,17702
4571,4/30/2016,4980
4571,5/1/2016,2287
4571,5/2/2016,6316
4571,5/3/2016,6380
4571,5/4/2016,1736
4571,5/5/2016,11936
4571,5/6/2016,3241
4571,5/7/2016,15711
4571,4/12/2016,7038
4571,4/13/2016,5198
4571,4/14/2016,18186
4571,4/15/2016,6490
4571,4/16/2016,9415
4571,4/17/2016,9028
4571,4/18/2016,6585
4571,4/19/2016,1537
4571,4/20/2016,10014
4571,4/21/2016,15232
4571,4/22/2016,17115
4571,4/23/2016,9324
4571,4/24/2016,7395
4571,4/25/2016,17018
4571,4/26/2016,4903
4571,4/27/2016,5021
4571,4/28/2016,8692
4571,4/29/2016,2029
4571,4/30/2016,3593
4571,5/1/2016,5930
4571,5/2/2016,9558
4571,5/3/2016,19481
4572,5/4/2016,12215
4572,5/5/2016,6665
4572,5/6/2016,14514
4572,5/7/2016,4342
4572,5/8/2016,16067
4572,5/9/2016,8530
4572,5/10/2016,15065
4572,5/11/2016,7386
4572,5/12/2016,15409
4572,4/12/2016,18097
4572,4/13/2016,9115
4572,4/14/2016,15979
4572,4/15/2016,9309
4572,4/16/2016,8998
4572,4/17/2016,11704
4572,4/18/2016,5044
4572,4/19/2016,2493
4572,4/20/2016,5568
4572,4/21/2016,14764
4572,4/22/2016,1198
4572,4/23/2016,984
4572,4/24/2016,18006
4572,4/25/2016,19555
4572,4/26/2016,17615
4572,4/27/2016,7426
4572,4/28/2016,12092
4572,4/29/2016,16327
4572,4/30/2016,10484
4572,5/1/2016,11436
4572,5/2/2016,6106
4572,5/3/2016,4173
4573,5/4/2016,15430
4573,5/5/2016,13957
4573,5/6/2016,5644
4573,5/7/2016,11875
4573,5/8/2016,18858
